"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)055",0.000935051879219759,0.122220630113885,0.00765052412467912,0.993897878094544
"as.factor(Strain)056",0.201675380102922,0.122220630113873,1.65009278642256,0.0993465972439515
"as.factor(Strain)057",0.174926543736829,0.132052338468796,1.32467585023618,0.185685964916849
"as.factor(Strain)058",-0.096881574771439,0.12222063011388,-0.792677755638872,0.428218621515594
"as.factor(Strain)059",-0.184886746863143,0.149790411206662,-1.23430295286432,0.217480279268735
"as.factor(Strain)060",-0.0278511292599009,0.122220630113881,-0.227875844151271,0.819805455904501
"as.factor(Strain)062",-0.148839461651819,0.132050921506934,-1.12713686472839,0.260048492077932
"as.factor(Strain)063",-0.0782630066545364,0.122220630113878,-0.640342032123507,0.522147680355744
"as.factor(Strain)064",-0.120024650183422,0.122220630113877,-0.98203265742936,0.326403417958048
"as.factor(Strain)065",-0.0165830917418585,0.122220630113878,-0.135681608959202,0.892109737657497
"as.factor(Strain)067",-0.183830425349916,0.122220630113876,-1.5040867092457,0.132983977103073
"as.factor(Strain)068",-0.086658849317618,0.122220630113875,-0.709036185109474,0.478524436215823
"as.factor(Strain)069",-0.199124483175269,0.122220630113884,-1.62922153968382,0.103689998028377
"as.factor(Strain)070",-0.0566649110417342,0.122220630113875,-0.463628038809312,0.643050048525377
"as.factor(Strain)071",-0.0528010791747658,0.132050921506946,-0.399853924321068,0.68937903310098
"as.factor(Strain)072",-0.0369425346438816,0.132052338468797,-0.279756762146327,0.779741988186945
"as.factor(Strain)073",-0.00459734231733534,0.13205431384364,-0.0348140260134089,0.972237386776577
"as.factor(Strain)074",-0.169986332645098,0.122220630113878,-1.39081538433171,0.164697797104717
"as.factor(Strain)075",-0.0899770474296076,0.132048324848045,-0.681394841874356,0.49583400533372
"as.factor(Strain)076",-0.0242210117673231,0.122220630113883,-0.19817449594847,0.842962749281819
"as.factor(Strain)077",-0.131162246893052,0.122220630113882,-1.07315963574102,0.283547912662638
"as.factor(Strain)078",-0.103888433109921,0.122220630113875,-0.850007343384877,0.395594817452217
"as.factor(Strain)079",-0.317590250746248,0.132052338468791,-2.40503314389473,0.0164145636362881
"as.factor(Strain)080",0.123367836169867,0.193478560657313,0.637630524802048,0.523910661715599
"as.factor(Strain)081",-0.35005557164291,0.122220630113879,-2.86412834982724,0.00429948703828564
"as.factor(Strain)082",-0.316421322403421,0.122220630113878,-2.5889354531113,0.00981565244324963
"as.factor(Strain)083",0.00588336723775474,0.122220630113877,0.0481372680886445,0.961619781021134
"as.factor(Strain)084",-0.0244535900378918,0.122220630113877,-0.200077433859632,0.841474769630378
"as.factor(Strain)085",-0.0876492326204313,0.12222063011388,-0.717139426778961,0.473513449729222
"as.factor(Strain)086",0.0251143582274893,0.193499397515776,0.129790369116998,0.896767411057005
"as.factor(Strain)087",0.120349940820964,0.13205431384364,0.911366977102055,0.362397629658656
"as.factor(Strain)088",0.00748014997464781,0.132052338468799,0.0566453427586607,0.954842943393452
"as.factor(Strain)089",-0.132839858257076,0.1320523384688,-1.00596369437609,0.314760527607285
"as.factor(Strain)090",0.0545016950050609,0.122220630113878,0.445928767952508,0.655778614975058
"as.factor(Strain)091",-0.309246419920404,0.13204832484805,-2.34191853835524,0.0194481301545934
"as.factor(Strain)092",-0.10811968015345,0.122220630113879,-0.884627088345966,0.376643966711999
"as.factor(Strain)093",-0.048464489913582,0.122220630113878,-0.39653281011909,0.691825867007482
"as.factor(Strain)094",-0.156920808730728,0.132052338468794,-1.18832283131291,0.23508593652501
"as.factor(Strain)095",-0.155517243176016,0.12222063011388,-1.27243038291581,0.203618296694297
"as.factor(Strain)096",-0.0809462478331135,0.193499397515774,-0.418328164698884,0.675828081809229
