"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)090:VarietyS",-0.216938878583352,0.229690248167279,-0.944484497336427,0.345233331319805
"as.factor(Strain)091:VarietyS",0.0179719490061782,0.201779803472414,0.0890671350496939,0.929052885199842
"as.factor(Strain)092:VarietyS",-0.0514865962643949,0.183179867110568,-0.281071261140928,0.778735062916342
"as.factor(Strain)093:VarietyS",-0.0777166036503549,0.176474391005784,-0.440384597489886,0.659788412965624
"as.factor(Strain)094:VarietyS",0.194469978300092,0.183140860102222,1.06186013427886,0.288648909253911
"as.factor(Strain)095:VarietyS",0.0706199509258296,0.183104891019778,0.385680308879359,0.69984535164647
"as.factor(Strain)096:VarietyS",-0.0412136306663784,0.229626679116242,-0.179481020345703,0.857609620230559
"as.factor(Strain)097:VarietyS",0.0744341011810548,0.195797239267577,0.380159094476982,0.703937450106788
"as.factor(Strain)098:VarietyS",0.0798756806424816,0.195797239267576,0.407951005546731,0.68342877407269
"as.factor(Strain)099:VarietyS",-0.216427746715208,0.213382610569022,-1.01427077932014,0.310788234688698
"as.factor(Strain)100:VarietyS",0.357055863833275,0.195903662869687,1.8226094326311,0.0687698305057188
"as.factor(Strain)101:VarietyS",-0.126244534726872,0.229690248167279,-0.549629493346753,0.582740939994882
"as.factor(Strain)102:VarietyS",0.0148629956881613,0.201869773249907,0.0736266527121991,0.941327549541491
"as.factor(Strain)103:VarietyS",0.0556630570357242,0.195795906971044,0.284291218835112,0.776267505558291
"as.factor(Strain)104:VarietyS",-0.0403873730796038,0.234865356091959,-0.17195968682495,0.863516685809676
"as.factor(Strain)105:VarietyS",0.0297583343976748,0.201845533453346,0.147431225692953,0.882832202631837
"as.factor(Strain)106:VarietyS",0.164076667700939,0.183104891019778,0.896080201829324,0.370504109268024
"as.factor(Strain)107:VarietyS",0.120396245977241,0.234870946067447,0.512605956560789,0.608381415357608
"as.factor(Strain)108:VarietyS",0.0672914946552916,0.213473364816472,0.315221970259117,0.752682842982118
"as.factor(Strain)109:VarietyS",0.196516555232259,0.213513087305472,0.920395830121194,0.357668747490805
"as.factor(Strain)110:VarietyS",-0.131166197901369,0.201869773249907,-0.649756502866774,0.516053083207522
"as.factor(Strain)111:VarietyS",0.150460212139167,0.229690248167279,0.655057031544455,0.512636545421228
"as.factor(Strain)112:VarietyS",-0.166887134212355,0.189629569848561,-0.880069149266286,0.379110289779096
"as.factor(Strain)113:VarietyS",0.17653962798365,0.183181394512043,0.963742133604312,0.335493053614477
"as.factor(Strain)114:VarietyS",-0.127305844679116,0.195904982052628,-0.64983464608836,0.516002628976788
"as.factor(Strain)115:VarietyS",0.0586125943598113,0.201974636026683,0.290197796678133,0.771746998329778
"as.factor(Strain)116:VarietyS",0.00554100171953608,0.195793139211542,0.0283002854024899,0.97743035609022
"as.factor(Strain)117:VarietyS",-0.258135190957811,0.234826734563312,-1.09925810380085,0.272016409789117
"as.factor(Strain)118:VarietyS",0.0237540130944919,0.201779803472415,0.117722451334131,0.906319826795048
"as.factor(Strain)119:VarietyS",-0.0140981655350914,0.183104891019778,-0.0769950243086004,0.93864851411202
"as.factor(Strain)120:VarietyS",-0.143754988070573,0.189559593298859,-0.758363032800609,0.448477441384498
"as.factor(Strain)121:VarietyS",-0.0996851786558721,0.213516247590257,-0.466873972266365,0.640728784810566
"as.factor(Strain)122:VarietyS",-0.107377561503859,0.201877486191136,-0.531894682907801,0.594960105032593
"as.factor(Strain)123:VarietyS",-0.335691512034216,0.183104891019778,-1.8333290288677,0.0671590176209713
"as.factor(Strain)002:VarietyV",0.0315360547816507,0.195896476399414,0.160983267087212,0.872150937005173
"as.factor(Strain)003:VarietyV",0.119531470315517,0.176472549341015,0.677337471249052,0.498405578372488
"as.factor(Strain)004:VarietyV",-0.210701747362591,0.169522188472773,-1.24291545113242,0.21429642221602
"as.factor(Strain)005:VarietyV",-0.182846008978123,0.176469791509375,-1.03613206211789,0.300482228814598
"as.factor(Strain)006:VarietyV",-0.316815821986835,0.176472549341011,-1.79526970721451,0.0730225631014249
"as.factor(Strain)007:VarietyV",0.141843559378499,0.176472549341005,0.803771237556096,0.42178968208395
"as.factor(Strain)008:VarietyV",0.10182449469873,0.169522188472775,0.600655852877238,0.548254901088269
"as.factor(Strain)009:VarietyV",0.0478486058771422,0.183179867110568,0.261211052458405,0.794003128691846
"as.factor(Strain)010:VarietyV",0.106369796959646,0.189609746344662,0.560993298130852,0.574973552359612
"as.factor(Strain)011:VarietyV",-0.366392562896402,0.189608595220291,-1.93236262560102,0.0536997571567412
"as.factor(Strain)012:VarietyV",0.0983177660525296,0.169522188472775,0.579969896202226,0.562113143020343
"as.factor(Strain)013:VarietyV",-0.0571022178384393,0.176471660245121,-0.323577268775756,0.746350395767062
"as.factor(Strain)014:VarietyV",0.066421450330881,0.169522188472774,0.391815672799366,0.695308297846807
"as.factor(Strain)015:VarietyV",0.133111217358143,0.169522188472774,0.785214127763111,0.432581750168646
"as.factor(Strain)016:VarietyV",-0.0748687817080428,0.176472549341011,-0.424251714998281,0.671506731316051
"as.factor(Strain)017:VarietyV",-0.107274000497571,0.183104891019779,-0.585860923212494,0.558149318175458
"as.factor(Strain)018:VarietyV",-0.032319681721171,0.18960859522029,-0.170454729035999,0.86469957118508
"as.factor(Strain)019:VarietyV",0.0514251334793154,0.183176662501537,0.280740640084999,0.778988555527905
"as.factor(Strain)020:VarietyV",0.0389576335125763,0.176469791509364,0.220760919924978,0.825340070059091
"as.factor(Strain)021:VarietyV",0.103573958523048,0.176474391005786,0.586906451030916,0.557447252057341
"as.factor(Strain)022:VarietyV",-0.154080607897967,0.169522188472774,-0.90891115367304,0.363695769610823
"as.factor(Strain)023:VarietyV",0.0510926319195307,0.176472549341011,0.28952169677563,0.772264050706643
